,season,daynum,teamA,scoreA,teamB,scoreB,wloc,numot,winner,loser,location
133404,2014,104,1310,72,1264,90,H,0,B,A,B
133405,2014,104,1265,96,1284,92,A,2,A,B,B
133406,2014,104,1309,69,1270,72,A,0,B,A,A
133407,2014,104,1321,48,1278,54,A,0,B,A,A
133408,2014,104,1304,60,1277,51,A,0,A,B,B
133409,2014,104,1130,69,1323,73,A,0,B,A,A
133410,2014,104,1333,83,1332,93,H,0,B,A,B
133411,2014,104,1346,74,1389,64,H,0,A,B,A
133412,2014,104,1207,60,1385,82,H,0,B,A,B
133413,2014,104,1396,71,1374,64,H,0,A,B,A
133414,2014,104,1422,77,1441,82,A,1,B,A,A
133415,2014,104,1455,84,1191,68,A,0,A,B,B
133416,2014,104,1458,75,1276,62,A,0,A,B,B
133417,2014,104,1460,72,1324,71,A,0,A,B,B
133418,2014,105,1115,54,1108,57,H,0,B,A,B
133419,2014,105,1329,64,1124,70,H,1,B,A,B
133420,2014,105,1154,76,1172,83,A,0,B,A,A
133421,2014,105,1197,68,1175,63,H,0,A,B,A
133422,2014,105,1402,41,1209,68,H,0,B,A,B
133423,2014,105,1341,81,1212,83,A,0,B,A,A
133424,2014,105,1219,76,1149,70,H,0,A,B,A
133425,2014,105,1451,75,1226,78,H,1,B,A,B
133426,2014,105,1411,73,1238,75,A,0,B,A,A
133427,2014,105,1271,72,1288,88,A,0,B,A,A
133428,2014,105,1366,62,1300,76,A,0,B,A,A
133429,2014,105,1314,81,1199,75,A,0,A,B,B
133430,2014,105,1299,70,1354,75,H,1,B,A,B
133431,2014,105,1367,66,1391,48,H,0,A,B,A
133432,2014,105,1290,74,1380,83,H,0,B,A,B
133433,2014,105,1174,63,1406,78,H,0,B,A,B
133434,2014,105,1456,93,1423,70,H,0,A,B,A
133435,2014,106,1161,72,1129,84,A,0,B,A,A
133436,2014,106,1383,71,1148,73,A,0,B,A,A
133437,2014,106,1301,56,1155,73,H,0,B,A,B
133438,2014,106,1178,65,1227,59,A,0,A,B,B
133439,2014,106,1320,67,1179,70,H,0,B,A,B
133440,2014,106,1210,51,1181,68,A,0,B,A,A
133441,2014,106,1203,73,1350,65,A,0,A,B,B
133442,2014,106,1169,88,1225,96,H,0,B,A,B
133443,2014,106,1283,63,1229,67,H,0,B,A,B
133444,2014,106,1235,85,1400,76,H,0,A,B,A
133445,2014,106,1242,64,1403,63,A,0,A,B,B
133446,2014,106,1246,84,1279,70,A,0,A,B,B
133447,2014,106,1378,54,1257,80,H,0,B,A,B
133448,2014,106,1268,71,1448,60,H,0,A,B,A
133449,2014,106,1133,64,1356,75,H,0,B,A,B
133450,2014,106,1361,60,1429,45,H,0,A,B,A
133451,2014,106,1363,66,1305,64,A,0,A,B,B
133452,2014,106,1385,77,1139,52,H,0,A,B,A
133453,2014,106,1208,48,1397,67,H,0,B,A,B
133454,2014,106,1437,82,1344,79,A,2,A,B,B
133455,2014,106,1438,57,1439,53,A,0,A,B,B
133456,2014,106,1201,66,1461,72,H,0,B,A,B
133457,2014,107,1107,57,1127,48,A,0,A,B,B
133458,2014,107,1112,67,1428,63,A,1,A,B,B
133459,2014,107,1116,71,1376,64,H,0,A,B,A
133460,2014,107,1159,66,1119,74,H,0,B,A,B
133461,2014,107,1130,62,1393,59,A,1,A,B,B
133462,2014,107,1110,62,1131,71,H,0,B,A,B
133463,2014,107,1259,53,1137,55,A,0,B,A,A
133464,2014,107,1103,90,1138,96,H,0,B,A,B
133465,2014,107,1123,95,1141,101,H,3,B,A,B
133466,2014,107,1416,49,1153,77,A,0,B,A,A
133467,2014,107,1158,87,1456,54,H,0,A,B,A
133468,2014,107,1160,61,1113,52,H,0,A,B,A
133469,2014,107,1266,70,1166,85,A,0,B,A,A
133470,2014,107,1247,53,1173,65,H,0,B,A,B
133471,2014,107,1174,81,1220,77,A,0,A,B,B
133472,2014,107,1189,81,1422,68,A,0,A,B,B
133473,2014,107,1120,66,1196,71,H,0,B,A,B
133474,2014,107,1205,79,1342,70,H,0,A,B,A
133475,2014,107,1262,68,1216,75,A,0,B,A,A
133476,2014,107,1251,60,1219,67,H,0,B,A,B
133477,2014,107,1228,62,1278,49,A,0,A,B,B
133478,2014,107,1232,59,1191,54,H,0,A,B,A
133479,2014,107,1180,61,1241,63,H,1,B,A,B
133480,2014,107,1243,65,1395,53,H,0,A,B,A
133481,2014,107,1245,75,1275,63,A,0,A,B,B
133482,2014,107,1221,64,1248,76,A,0,B,A,A
133483,2014,107,1250,72,1298,65,H,0,A,B,A
133484,2014,107,1261,92,1280,81,H,0,A,B,A
133485,2014,107,1284,61,1264,75,A,0,B,A,A
133486,2014,107,1323,64,1274,71,H,0,B,A,B
133487,2014,107,1281,67,1435,64,H,0,A,B,A
133488,2014,107,1122,88,1287,90,H,2,B,A,B
133489,2014,107,1164,69,1288,78,H,0,B,A,B
133490,2014,107,1307,68,1424,56,A,0,A,B,B
133491,2014,107,1312,77,1271,76,A,0,A,B,B
133492,2014,107,1326,76,1321,60,H,0,A,B,A
133493,2014,107,1332,78,1449,71,H,0,A,B,A
133494,2014,107,1347,86,1255,75,A,0,A,B,B
133495,2014,107,1222,64,1374,68,H,0,B,A,B
133496,2014,107,1182,67,1382,71,H,0,B,A,B
133497,2014,107,1386,57,1348,54,A,0,A,B,B
133498,2014,107,1206,85,1387,89,A,1,B,A,A
133499,2014,107,1392,72,1420,53,H,0,A,B,A
133500,2014,107,1417,86,1143,66,A,0,A,B,B
133501,2014,107,1421,82,1149,71,H,0,A,B,A
133502,2014,107,1436,79,1306,44,A,0,A,B,B
133503,2014,107,1440,84,1144,81,H,0,A,B,A
133504,2014,107,1325,63,1444,73,A,0,B,A,A
133505,2014,107,1260,74,1455,88,A,0,B,A,A
133506,2014,107,1457,75,1157,65,H,0,A,B,A
133507,2014,107,1462,83,1177,64,H,0,A,B,A
133508,2014,108,1426,60,1117,83,H,0,B,A,B
133509,2014,108,1125,82,1183,63,H,0,A,B,A
133510,2014,108,1140,73,1211,65,H,0,A,B,A
133511,2014,108,1396,55,1163,68,A,0,B,A,A
133512,2014,108,1282,69,1167,74,A,0,B,A,A
133513,2014,108,1168,67,1142,59,A,0,A,B,B
133514,2014,108,1170,71,1315,65,H,0,A,B,A
133515,2014,108,1442,67,1176,75,H,0,B,A,B
133516,2014,108,1256,68,1187,75,H,0,B,A,B
133517,2014,108,1136,52,1192,63,A,0,B,A,A
133518,2014,108,1193,72,1310,66,A,0,A,B,B
133519,2014,108,1204,77,1151,61,A,0,A,B,B
133520,2014,108,1419,60,1209,75,H,0,B,A,B
133521,2014,108,1370,73,1213,74,A,0,B,A,A
133522,2014,108,1190,86,1239,91,H,0,B,A,B
133523,2014,108,1413,57,1253,79,A,0,B,A,A
133524,2014,108,1272,64,1353,59,A,0,A,B,B
133525,2014,108,1345,79,1277,94,A,0,B,A,A
133526,2014,108,1451,57,1285,68,H,0,B,A,B
133527,2014,108,1226,60,1286,66,H,0,B,A,B
133528,2014,108,1148,76,1291,87,A,0,B,A,A
133529,2014,108,1292,71,1150,49,A,0,A,B,B
133530,2014,108,1294,74,1319,59,A,0,A,B,B
133531,2014,108,1296,61,1185,59,H,2,A,B,A
133532,2014,108,1304,80,1336,67,H,0,A,B,A
133533,2014,108,1410,61,1308,78,A,0,B,A,A
133534,2014,108,1368,58,1309,67,H,0,B,A,B
133535,2014,108,1181,66,1314,74,H,0,B,A,B
133536,2014,108,1198,63,1317,65,A,0,B,A,A
133537,2014,108,1330,55,1349,51,H,0,A,B,A
133538,2014,108,1333,68,1450,57,H,0,A,B,A
133539,2014,108,1258,69,1337,72,A,0,B,A,A
133540,2014,108,1381,79,1340,86,A,0,B,A,A
133541,2014,108,1346,88,1145,81,A,0,A,B,B
133542,2014,108,1352,73,1254,64,H,0,A,B,A
133543,2014,108,1360,61,1339,59,H,0,A,B,A
133544,2014,108,1362,73,1388,62,H,0,A,B,A
133545,2014,108,1364,55,1415,54,H,0,A,B,A
133546,2014,108,1334,50,1365,70,H,0,B,A,B
133547,2014,108,1367,81,1316,70,A,0,A,B,B
133548,2014,108,1240,70,1369,87,H,0,B,A,B
133549,2014,108,1207,67,1371,82,H,0,B,A,B
133550,2014,108,1303,86,1377,87,H,0,B,A,B
133551,2014,108,1379,85,1427,56,H,0,A,B,A
133552,2014,108,1383,73,1384,44,A,0,A,B,B
133553,2014,108,1389,58,1265,57,H,0,A,B,A
133554,2014,108,1425,59,1390,80,H,0,B,A,B
133555,2014,108,1188,61,1398,66,H,0,B,A,B
133556,2014,108,1399,91,1404,83,A,0,A,B,B
133557,2014,108,1401,63,1104,48,H,0,A,B,A
133558,2014,108,1402,67,1375,66,H,1,A,B,A
133559,2014,108,1405,60,1132,58,A,0,A,B,B
133560,2014,108,1318,70,1406,79,A,0,B,A,A
133561,2014,108,1409,71,1194,52,A,0,A,B,B
133562,2014,108,1412,68,1267,62,A,0,A,B,B
133563,2014,108,1414,60,1218,56,A,1,A,B,B
133564,2014,108,1418,78,1407,63,H,0,A,B,A
133565,2014,108,1152,70,1430,79,A,0,B,A,A
133566,2014,108,1408,54,1431,72,A,0,B,A,A
133567,2014,108,1111,61,1441,74,A,0,B,A,A
133568,2014,108,1447,74,1357,62,H,0,A,B,A
133569,2014,108,1453,67,1434,53,H,0,A,B,A
133570,2014,108,1459,70,1202,50,H,0,A,B,A
133571,2014,108,1454,83,1464,88,H,1,B,A,B
133572,2014,109,1162,70,1135,68,H,0,A,B,A
133573,2014,109,1195,75,1273,61,H,0,A,B,A
133574,2014,109,1335,63,1217,83,A,0,B,A,A
133575,2014,109,1351,77,1233,80,A,0,B,A,A
133576,2014,109,1244,67,1391,63,A,0,A,B,B
133577,2014,109,1297,66,1252,70,H,0,B,A,B
133578,2014,109,1269,80,1433,75,H,0,A,B,A
133579,2014,109,1324,86,1227,71,A,0,A,B,B
133580,2014,109,1171,57,1343,67,H,0,B,A,B
133581,2014,109,1373,67,1264,63,H,0,A,B,A
133582,2014,109,1178,61,1460,65,H,0,B,A,B
133583,2014,109,1463,82,1165,65,A,0,A,B,B
133584,2014,110,1281,73,1104,80,H,0,B,A,B
133585,2014,110,1106,92,1108,86,H,0,A,B,A
133586,2014,110,1119,54,1110,58,H,0,B,A,B
133587,2014,110,1160,61,1112,88,A,0,B,A,A
133588,2014,110,1341,61,1115,76,H,0,B,A,B
133589,2014,110,1280,69,1116,73,A,0,B,A,A
133590,2014,110,1117,73,1402,68,H,0,A,B,A
133591,2014,110,1452,75,1124,88,A,0,B,A,A
133592,2014,110,1127,72,1420,70,A,0,A,B,B
133593,2014,110,1424,90,1129,91,H,1,B,A,B
133594,2014,110,1260,38,1133,55,H,0,B,A,B
133595,2014,110,1165,75,1135,81,A,1,B,A,A
133596,2014,110,1148,65,1136,68,H,0,B,A,B
133597,2014,110,1245,69,1138,78,A,0,B,A,A
133598,2014,110,1140,89,1339,72,H,0,A,B,A
133599,2014,110,1415,64,1142,69,H,0,B,A,B
133600,2014,110,1193,78,1145,90,H,0,B,A,B
133601,2014,110,1342,47,1149,86,A,0,B,A,A
133602,2014,110,1152,73,1167,68,H,0,A,B,A
133603,2014,110,1155,63,1210,55,A,0,A,B,B
133604,2014,110,1156,74,1454,50,H,0,A,B,A
133605,2014,110,1259,60,1159,84,H,0,B,A,B
133606,2014,110,1161,82,1461,67,H,0,A,B,A
133607,2014,110,1463,46,1162,62,H,0,B,A,B
133608,2014,110,1169,81,1414,75,H,0,A,B,A
133609,2014,110,1170,79,1294,58,H,0,A,B,A
133610,2014,110,1172,59,1459,49,H,0,A,B,A
133611,2014,110,1173,57,1182,54,A,0,A,B,B
133612,2014,110,1175,84,1271,71,H,0,A,B,A
133613,2014,110,1303,60,1176,72,H,0,B,A,B
133614,2014,110,1181,66,1393,60,H,0,A,B,A
133615,2014,110,1122,75,1184,96,A,0,B,A,A
133616,2014,110,1186,85,1381,74,A,0,A,B,B
133617,2014,110,1349,55,1187,67,H,0,B,A,B
133618,2014,110,1189,66,1204,61,A,0,A,B,B
133619,2014,110,1316,85,1190,88,A,0,B,A,A
133620,2014,110,1357,66,1192,73,H,0,B,A,B
133621,2014,110,1196,75,1279,71,A,0,A,B,B
133622,2014,110,1126,75,1197,80,A,0,B,A,A
133623,2014,110,1429,76,1201,79,A,0,B,A,A
133624,2014,110,1111,53,1202,68,H,0,B,A,B
133625,2014,110,1205,85,1457,79,H,1,A,B,A
133626,2014,110,1207,74,1462,52,H,0,A,B,A
133627,2014,110,1376,56,1208,73,A,0,B,A,A
133628,2014,110,1209,80,1418,77,H,0,A,B,A
133629,2014,110,1214,81,1224,78,A,0,A,B,B
133630,2014,110,1343,47,1217,59,A,0,B,A,A
133631,2014,110,1218,86,1413,77,H,0,A,B,A
133632,2014,110,1219,85,1255,59,A,0,A,B,B
133633,2014,110,1416,84,1222,88,H,0,B,A,B
133634,2014,110,1225,83,1213,77,H,0,A,B,A
133635,2014,110,1231,61,1321,56,A,0,A,B,B
133636,2014,110,1235,71,1395,60,A,0,A,B,B
133637,2014,110,1236,84,1237,60,A,0,A,B,B
133638,2014,110,1238,79,1212,59,A,0,A,B,B
133639,2014,110,1367,82,1239,88,H,0,B,A,B
133640,2014,110,1242,85,1400,54,H,0,A,B,A
133641,2014,110,1261,76,1246,77,H,1,B,A,B
133642,2014,110,1248,77,1250,71,H,0,A,B,A
133643,2014,110,1251,79,1144,59,A,0,A,B,B
133644,2014,110,1256,71,1330,66,A,0,A,B,B
133645,2014,110,1257,58,1153,57,A,0,A,B,B
133646,2014,110,1262,58,1306,52,A,0,A,B,B
133647,2014,110,1177,94,1266,96,A,1,B,A,A
133648,2014,110,1272,82,1396,79,H,1,A,B,A
133649,2014,110,1130,42,1274,69,H,0,B,A,B
133650,2014,110,1282,74,1430,56,H,0,A,B,A
133651,2014,110,1283,77,1232,66,H,0,A,B,A
133652,2014,110,1285,62,1226,61,H,0,A,B,A
133653,2014,110,1292,56,1267,53,A,0,A,B,B
133654,2014,110,1293,69,1287,58,H,0,A,B,A
133655,2014,110,1355,59,1295,74,H,0,B,A,B
133656,2014,110,1299,55,1300,73,A,0,B,A,A
133657,2014,110,1439,64,1301,71,A,0,B,A,A
133658,2014,110,1305,75,1102,56,A,0,A,B,B
133659,2014,110,1361,44,1307,58,H,0,B,A,B
133660,2014,110,1311,68,1270,59,H,0,A,B,A
133661,2014,110,1313,73,1164,68,A,0,A,B,B
133662,2014,110,1314,105,1448,72,H,0,A,B,A
133663,2014,110,1315,75,1319,63,A,0,A,B,B
133664,2014,110,1317,78,1194,76,A,0,A,B,B
133665,2014,110,1325,66,1103,50,A,0,A,B,B
133666,2014,110,1278,46,1326,64,H,0,B,A,B
133667,2014,110,1328,86,1243,73,H,0,A,B,A
133668,2014,110,1329,84,1403,62,H,0,A,B,A
133669,2014,110,1146,50,1331,63,A,0,B,A,A
133670,2014,110,1171,65,1335,74,H,0,B,A,B
133671,2014,110,1346,90,1310,88,A,0,A,B,B
133672,2014,110,1348,87,1382,78,A,0,A,B,B
133673,2014,110,1247,49,1350,62,H,0,B,A,B
133674,2014,110,1352,71,1383,70,H,1,A,B,A
133675,2014,110,1191,56,1356,61,A,0,B,A,A
133676,2014,110,1249,71,1358,74,A,0,B,A,A
133677,2014,110,1211,66,1360,69,H,0,B,A,B
133678,2014,110,1362,64,1334,59,H,0,A,B,A
133679,2014,110,1168,65,1364,80,H,0,B,A,B
133680,2014,110,1366,75,1354,65,A,0,A,B,B
133681,2014,110,1369,77,1404,74,A,0,A,B,B
133682,2014,110,1372,70,1322,68,H,0,A,B,A
133683,2014,110,1407,78,1375,86,H,0,B,A,B
133684,2014,110,1377,64,1442,54,H,0,A,B,A
133685,2014,110,1379,77,1431,68,H,0,A,B,A
133686,2014,110,1105,62,1380,70,A,0,B,A,A
133687,2014,110,1384,83,1254,64,H,0,A,B,A
133688,2014,110,1200,72,1386,87,H,0,B,A,B
133689,2014,110,1387,66,1203,59,H,0,A,B,A
133690,2014,110,1388,76,1365,54,A,0,A,B,B
133691,2014,110,1389,61,1284,51,A,0,A,B,B
133692,2014,110,1417,74,1390,83,H,0,B,A,B
133693,2014,110,1223,61,1394,66,A,0,B,A,A
133694,2014,110,1240,57,1399,69,H,0,B,A,B
133695,2014,110,1401,68,1397,65,H,1,A,B,A
133696,2014,110,1220,77,1406,83,A,0,B,A,A
133697,2014,110,1408,68,1427,56,H,0,A,B,A
133698,2014,110,1198,65,1409,77,A,0,B,A,A
133699,2014,110,1411,73,1290,65,A,0,A,B,B
133700,2014,110,1150,62,1412,64,A,0,B,A,A
133701,2014,110,1421,100,1157,85,H,0,A,B,A
133702,2014,110,1423,57,1158,55,H,2,A,B,A
133703,2014,110,1114,71,1426,75,A,0,B,A,A
133704,2014,110,1464,66,1434,68,H,0,B,A,B
133705,2014,110,1435,67,1120,59,A,0,A,B,B
133706,2014,110,1385,54,1437,57,H,0,B,A,B
133707,2014,110,1438,70,1323,49,H,0,A,B,A
133708,2014,110,1440,88,1347,76,H,0,A,B,A
133709,2014,110,1441,70,1154,52,H,0,A,B,A
133710,2014,110,1419,63,1443,72,H,0,B,A,B
133711,2014,110,1291,66,1447,71,H,0,B,A,B
133712,2014,110,1449,86,1333,62,A,0,A,B,B
133713,2014,110,1451,86,1286,68,A,0,A,B,B
133714,2014,110,1179,54,1455,83,H,0,B,A,B
133715,2014,110,1456,81,1318,67,H,0,A,B,A
133716,2014,110,1458,79,1234,74,A,0,A,B,B
133717,2014,111,1131,53,1137,63,A,0,B,A,A
133718,2014,111,1141,70,1296,67,H,0,A,B,A
133719,2014,111,1143,77,1425,64,H,0,A,B,A
133720,2014,111,1166,72,1371,71,H,0,A,B,A
133721,2014,111,1180,69,1174,65,A,0,A,B,B
133722,2014,111,1244,68,1195,78,H,0,B,A,B
133723,2014,111,1338,66,1199,71,A,0,B,A,A
133724,2014,111,1298,57,1221,74,H,0,B,A,B
133725,2014,111,1233,86,1265,67,A,0,A,B,B
133726,2014,111,1273,73,1391,52,A,0,A,B,B
133727,2014,111,1275,55,1132,52,H,0,A,B,A
133728,2014,111,1277,70,1276,79,H,0,B,A,B
133729,2014,111,1345,57,1304,76,H,0,B,A,B
133730,2014,111,1229,59,1320,72,H,0,B,A,B
133731,2014,111,1332,67,1450,53,H,0,A,B,A
133732,2014,111,1139,81,1344,87,A,0,B,A,A
133733,2014,111,1351,60,1373,69,A,0,B,A,A
133734,2014,111,1163,55,1374,64,A,0,B,A,A
133735,2014,111,1392,83,1263,79,A,0,A,B,B
133736,2014,111,1123,74,1405,85,H,0,B,A,B
133737,2014,111,1422,88,1151,84,H,0,A,B,A
133738,2014,111,1113,63,1428,86,H,0,B,A,B
133739,2014,111,1216,47,1436,72,H,0,B,A,B
133740,2014,111,1444,75,1185,67,H,0,A,B,A
133741,2014,112,1105,56,1108,64,A,0,B,A,A
133742,2014,112,1359,71,1154,81,H,0,B,A,B
133743,2014,112,1288,56,1175,59,H,0,B,A,B
133744,2014,112,1183,84,1152,62,H,0,A,B,A
133745,2014,112,1189,78,1202,49,A,0,A,B,B
133746,2014,112,1214,104,1271,89,A,0,A,B,B
133747,2014,112,1242,83,1328,75,H,0,A,B,A
133748,2014,112,1290,75,1341,69,H,0,A,B,A
133749,2014,112,1291,88,1136,73,H,0,A,B,A
133750,2014,112,1224,60,1313,66,A,0,B,A,A
133751,2014,112,1395,54,1329,76,A,0,B,A,A
133752,2014,112,1186,76,1340,87,A,0,B,A,A
133753,2014,112,1380,87,1106,64,A,0,A,B,B
133754,2014,112,1393,57,1268,55,A,0,A,B,B
133755,2014,112,1115,55,1411,65,A,0,B,A,A
133756,2014,112,1192,64,1447,67,A,0,B,A,A
133757,2014,113,1156,70,1464,69,H,1,A,B,A
133758,2014,113,1371,60,1177,65,H,0,B,A,B
133759,2014,113,1181,66,1439,48,H,0,A,B,A
133760,2014,113,1179,48,1191,61,H,0,B,A,B
133761,2014,113,1435,54,1196,57,A,0,B,A,A
133762,2014,113,1281,56,1208,71,H,0,B,A,B
133763,2014,113,1454,58,1227,80,A,0,B,A,A
133764,2014,113,1403,56,1243,60,A,0,B,A,A
133765,2014,113,1255,76,1251,90,H,0,B,A,B
133766,2014,113,1357,75,1254,80,A,0,B,A,A
133767,2014,113,1234,89,1278,95,H,0,B,A,B
133768,2014,113,1260,56,1283,72,H,0,B,A,B
133769,2014,113,1312,62,1300,81,A,0,B,A,A
133770,2014,113,1307,67,1429,58,H,0,A,B,A
133771,2014,113,1363,64,1361,90,H,0,B,A,B
133772,2014,113,1173,53,1386,79,H,0,B,A,B
133773,2014,113,1389,63,1193,62,H,0,A,B,A
133774,2014,113,1155,57,1448,62,H,0,B,A,B
133775,2014,113,1133,49,1455,69,A,0,B,A,A
133776,2014,113,1231,58,1458,69,H,0,B,A,B
133777,2014,113,1460,67,1434,58,H,0,A,B,A
133778,2014,113,1462,65,1385,53,A,0,A,B,B
133779,2014,114,1102,55,1461,53,A,0,A,B,B
133780,2014,114,1110,64,1298,55,A,0,A,B,B
133781,2014,114,1143,59,1112,87,H,0,B,A,B
133782,2014,114,1390,64,1113,76,H,0,B,A,B
133783,2014,114,1120,83,1376,67,H,0,A,B,A
133784,2014,114,1188,75,1125,94,A,0,B,A,A
133785,2014,114,1119,70,1131,71,A,0,B,A,A
133786,2014,114,1132,73,1245,66,H,0,A,B,A
133787,2014,114,1250,61,1137,65,H,0,B,A,B
133788,2014,114,1138,69,1325,64,A,0,A,B,B
133789,2014,114,1342,51,1157,70,H,0,B,A,B
133790,2014,114,1248,66,1159,83,H,0,B,A,B
133791,2014,114,1163,61,1378,56,A,0,A,B,B
133792,2014,114,1423,57,1174,70,A,0,B,A,A
133793,2014,114,1158,45,1180,56,H,0,B,A,B
133794,2014,114,1185,64,1141,42,H,0,A,B,A
133795,2014,114,1201,76,1129,56,H,0,A,B,A
133796,2014,114,1205,78,1149,76,A,0,A,B,B
133797,2014,114,1206,69,1350,60,H,0,A,B,A
133798,2014,114,1219,70,1440,67,H,0,A,B,A
133799,2014,114,1221,65,1259,52,A,0,A,B,B
133800,2014,114,1304,49,1228,60,H,0,B,A,B
133801,2014,114,1229,77,1232,59,H,0,A,B,A
133802,2014,114,1452,66,1235,83,H,0,B,A,B
133803,2014,114,1382,67,1247,75,H,0,B,A,B
133804,2014,114,1401,49,1261,68,H,0,B,A,B
133805,2014,114,1348,67,1269,70,H,0,B,A,B
133806,2014,114,1103,61,1275,65,H,0,B,A,B
133807,2014,114,1345,76,1276,77,A,1,B,A,A
133808,2014,114,1279,79,1104,67,H,0,A,B,A
133809,2014,114,1296,74,1405,66,H,0,A,B,A
133810,2014,114,1314,85,1301,84,A,1,A,B,B
133811,2014,114,1320,73,1356,54,H,0,A,B,A
133812,2014,114,1323,65,1210,62,H,0,A,B,A
133813,2014,114,1338,66,1130,59,A,0,A,B,B
133814,2014,114,1144,78,1347,82,H,0,B,A,B
133815,2014,114,1397,75,1280,68,A,0,A,B,B
133816,2014,114,1124,69,1400,74,H,0,B,A,B
133817,2014,114,1406,69,1241,66,A,0,A,B,B
133818,2014,114,1353,65,1416,67,H,0,B,A,B
133819,2014,114,1161,70,1424,78,H,0,B,A,B
133820,2014,114,1139,48,1437,67,H,0,B,A,B
133821,2014,114,1274,40,1438,65,H,0,B,A,B
133822,2014,114,1123,81,1444,88,A,1,B,A,A
133823,2014,114,1456,79,1220,74,H,0,A,B,A
133824,2014,114,1457,107,1421,100,H,1,A,B,A
133825,2014,115,1107,66,1306,48,H,0,A,B,A
133826,2014,115,1359,57,1111,63,A,0,B,A,A
133827,2014,115,1407,55,1114,62,A,0,B,A,A
133828,2014,115,1246,67,1116,71,A,1,B,A,A
133829,2014,115,1358,71,1146,80,H,0,B,A,B
133830,2014,115,1254,82,1148,86,A,1,B,A,A
133831,2014,115,1441,81,1151,83,A,1,B,A,A
133832,2014,115,1370,77,1152,84,A,3,B,A,A
133833,2014,115,1168,82,1169,81,H,0,A,B,A
133834,2014,115,1172,79,1422,46,H,0,A,B,A
133835,2014,115,1182,71,1387,64,A,0,A,B,B
133836,2014,115,1184,74,1399,67,H,0,A,B,A
133837,2014,115,1186,80,1294,66,A,0,A,B,B
133838,2014,115,1150,68,1187,75,H,0,B,A,B
133839,2014,115,1204,82,1202,73,A,0,A,B,B
133840,2014,115,1426,49,1209,77,A,0,B,A,A
133841,2014,115,1211,70,1334,53,A,0,A,B,B
133842,2014,115,1127,83,1216,89,H,1,B,A,B
133843,2014,115,1222,77,1272,68,H,0,A,B,A
133844,2014,115,1234,86,1231,93,H,0,B,A,B
133845,2014,115,1236,65,1442,56,A,0,A,B,B
133846,2014,115,1244,69,1239,71,A,0,B,A,A
133847,2014,115,1195,71,1252,92,H,0,B,A,B
133848,2014,115,1218,61,1253,63,H,0,B,A,B
133849,2014,115,1292,39,1256,55,H,0,B,A,B
133850,2014,115,1396,66,1257,88,H,0,B,A,B
133851,2014,115,1365,71,1258,75,H,0,B,A,B
133852,2014,115,1262,84,1263,72,H,0,A,B,A
133853,2014,115,1266,75,1207,73,H,0,A,B,A
133854,2014,115,1270,87,1230,72,H,0,A,B,A
133855,2014,115,1282,85,1213,80,A,0,A,B,B
133856,2014,115,1381,72,1286,77,H,1,B,A,B
133857,2014,115,1404,72,1293,86,A,0,B,A,A
133858,2014,115,1377,54,1295,82,H,0,B,A,B
133859,2014,115,1297,96,1391,58,H,0,A,B,A
133860,2014,115,1237,66,1303,88,H,0,B,A,B
133861,2014,115,1311,79,1101,60,H,0,A,B,A
133862,2014,115,1340,73,1315,83,H,0,B,A,B
133863,2014,115,1316,79,1273,76,A,1,A,B,B
133864,2014,115,1317,71,1427,62,A,0,A,B,B
133865,2014,115,1319,66,1226,65,A,0,A,B,B
133866,2014,115,1368,83,1322,88,A,0,B,A,A
133867,2014,115,1267,63,1330,70,H,0,B,A,B
133868,2014,115,1331,75,1249,67,H,0,A,B,A
133869,2014,115,1332,87,1417,83,A,2,A,B,B
133870,2014,115,1333,76,1425,66,A,0,A,B,B
133871,2014,115,1336,65,1326,63,H,0,A,B,A
133872,2014,115,1352,69,1192,64,A,0,A,B,B
133873,2014,115,1176,69,1355,78,H,0,B,A,B
133874,2014,115,1357,72,1291,65,A,0,A,B,B
133875,2014,115,1337,53,1362,77,A,0,B,A,A
133876,2014,115,1122,80,1369,83,H,0,B,A,B
133877,2014,115,1309,63,1372,103,A,0,B,A,A
133878,2014,115,1346,70,1373,72,A,0,B,A,A
133879,2014,115,1198,66,1379,78,H,0,B,A,B
133880,2014,115,1136,59,1383,62,H,0,B,A,B
133881,2014,115,1339,61,1388,70,H,0,B,A,B
133882,2014,115,1287,68,1398,70,A,0,B,A,A
133883,2014,115,1408,72,1194,64,H,0,A,B,A
133884,2014,115,1409,65,1431,60,A,0,A,B,B
133885,2014,115,1410,63,1167,61,A,0,A,B,B
133886,2014,115,1349,60,1412,61,A,0,B,A,A
133887,2014,115,1413,85,1142,73,H,0,A,B,A
133888,2014,115,1364,60,1414,71,H,0,B,A,B
133889,2014,115,1375,54,1419,71,H,0,B,A,B
133890,2014,115,1308,61,1430,66,H,1,B,A,B
133891,2014,115,1200,66,1433,85,A,0,B,A,A
133892,2014,115,1436,69,1392,53,H,0,A,B,A
133893,2014,115,1402,50,1443,51,A,0,B,A,A
133894,2014,115,1447,74,1384,45,H,0,A,B,A
133895,2014,115,1170,67,1451,79,H,0,B,A,B
133896,2014,115,1324,63,1453,71,A,0,B,A,A
133897,2014,115,1454,68,1178,62,A,0,A,B,B
133898,2014,115,1459,63,1189,59,A,0,A,B,B
133899,2014,116,1135,76,1335,67,A,0,A,B,B
133900,2014,116,1351,66,1145,79,A,0,B,A,A
133901,2014,116,1162,84,1171,72,A,0,A,B,B
